event_id,sport_key,home_team,away_team,commence_time,snapshot_time,hours_before_game,num_bookmakers,h2h_home_mean,h2h_home_std,h2h_home_min,h2h_home_max,h2h_away_mean,h2h_away_std,h2h_draw_mean,implied_prob_home,implied_prob_away,implied_prob_draw,prob_home_fair,prob_away_fair,prob_draw_fair,overround,books_disagreement,spread_point,spread_price,total_line,total_price
21e4963e9040883f3e377d147d086c6c,mma_mixed_martial_arts,Kyler Phillips,Charles Jourdain,2026-04-18 22:00:00+00:00,2026-04-16 19:00:12.074208+00:00,51.0,41,2.2041,0.0696,2.0,2.3,1.6805,0.0424,50.0,0.4537,0.5951,0.02,0.4245,0.5568,0.0187,0.0688,0.0696,3.5,1.66,2.5,1.54
2259acc08cdedd31fadfe5c7ecd499cd,mma_mixed_martial_arts,Montel Jackson,Raoni Barcelos,2026-04-26 00:00:00+00:00,2026-04-16 19:00:12.074208+00:00,221.0,14,1.6193,0.0379,1.56,1.67,2.0329,0.5451,70.0,0.6176,0.4919,0.0143,0.5495,0.4377,0.0127,0.1238,0.0379,,,,
235d67501698f03332cb06f34f34af9a,mma_mixed_martial_arts,Jasmine Jasudavicius,Karine Silva,2026-04-18 22:00:00+00:00,2026-04-16 19:00:12.074208+00:00,51.0,41,1.32,0.015,1.27,1.34,3.4302,0.1068,46.0,0.7576,0.2915,0.0217,0.7075,0.2722,0.0203,0.0708,0.015,-3.5,1.91,2.5,1.3699999999999999
2c11c09da31c46e1727203dac3211e7b,mma_mixed_martial_arts,Sean Gauci,Liam Gittins,2026-04-16 19:40:00+00:00,2026-04-16 19:00:12.074208+00:00,0.66,12,2.1783,0.1555,2.06,2.4,1.6558,0.0446,,0.4591,0.6039,,0.4319,0.5681,,0.063,0.1555,,,2.5,1.44
2f1aabeeefbe5b02db96846ac879a6ae,mma_mixed_martial_arts,Derrick Lewis,Josh Hokit,2026-06-15 00:00:00+00:00,2026-04-16 19:00:12.074208+00:00,1421.0,21,3.3848,0.1526,3.0,3.85,1.3286,0.0185,33.0,0.2954,0.7527,0.0303,0.274,0.6979,0.0281,0.0784,0.1526,,,1.5,1.75
3680992e30fc7799379981d21d662335,mma_mixed_martial_arts,Omran Chaaban,Chequina Noso Pedro,2026-04-16 21:40:00+00:00,2026-04-16 19:00:12.074208+00:00,2.66,12,1.2917,0.0094,1.28,1.31,3.4542,0.1994,,0.7742,0.2895,,0.7278,0.2722,,0.0637,0.0094,,,1.5,1.47
3c6748aa1b40bddddf19f5deb5ee482b,mma_mixed_martial_arts,Marcus Buchecha,Ryan Spann,2026-04-26 00:00:00+00:00,2026-04-16 19:00:12.074208+00:00,221.0,15,1.602,0.299,1.03,1.8,2.0653,0.0637,,0.6242,0.4842,,0.5632,0.4368,,0.1084,0.299,,,,
46fe6736c8f9dab62833f61fed2d5b48,mma_mixed_martial_arts,Márcio Barbosa,Dennis Buzukja,2026-04-18 22:00:00+00:00,2026-04-16 19:00:12.074208+00:00,51.0,39,1.1959,0.0127,1.17,1.23,4.7349,0.2592,50.0,0.8362,0.2112,0.02,0.7834,0.1979,0.0187,0.0674,0.0127,-3.5,1.27,1.5,2.388
47769d01880fd9cc3753f75a697688d8,mma_mixed_martial_arts,Max Griffin,Victor Valenzuela,2026-04-25 21:00:00+00:00,2026-04-16 19:00:12.074208+00:00,218.0,8,2.2225,0.0506,2.1,2.25,1.6638,0.0342,70.0,0.4499,0.6011,0.0143,0.4224,0.5642,0.0134,0.0653,0.0506,,,,
4b4920d2454497566b519a271f9e1e93,mma_mixed_martial_arts,Diego Lopes,Steve Garcia Jr.,2026-06-15 00:30:00+00:00,2026-04-16 19:00:12.074208+00:00,1421.5,29,1.531,0.0165,1.5,1.56,2.5134,0.0406,33.0,0.6532,0.3979,0.0303,0.604,0.3679,0.028,0.0813,0.0165,,,2.5,2.2
4f7b70c5b19cea89fa601c0fe3a69231,mma_mixed_martial_arts,Melissa Croden,Darya Zheleznyakova,2026-04-18 22:00:00+00:00,2026-04-16 19:00:12.074208+00:00,51.0,33,1.6221,0.0262,1.57,1.67,2.3261,0.0831,36.0,0.6165,0.4299,0.0278,0.5739,0.4002,0.0259,0.0742,0.0262,-3.5,2.2,2.5,1.42375
54e3384b808042a9f21b3139925a61c5,mma_mixed_martial_arts,Norma Dumont,Joselyne Edwards,2026-04-26 00:00:00+00:00,2026-04-16 19:00:12.074208+00:00,221.0,14,1.4821,0.2456,1.03,1.63,2.3229,0.0599,70.0,0.6747,0.4305,0.0143,0.6027,0.3846,0.0128,0.1195,0.2456,,,,
54eb45b661945af7aa7da285a12e835c,mma_mixed_martial_arts,Mauricio Ruffy,Michael Chandler,2026-06-15 01:30:00+00:00,2026-04-16 19:00:12.074208+00:00,1422.5,28,1.1675,0.0184,1.14,1.22,5.2039,0.4261,33.0,0.8565,0.1922,0.0303,0.7938,0.1781,0.0281,0.079,0.0184,,,2.5,1.9
5651a6ddf566cba04945523e6a35b62b,mma_mixed_martial_arts,Davey Grant,Juan Martinetti,2026-04-26 01:00:00+00:00,2026-04-16 19:00:12.074208+00:00,222.0,5,2.188,0.0823,2.1,2.27,1.702,0.0217,,0.457,0.5875,,0.4375,0.5625,,0.0446,0.0823,,,,
586e93150dbe2d18cc2ccf18b76c01a4,mma_mixed_martial_arts,Jan Masek,Nacim Belhouachi,2026-04-18 15:00:00+00:00,2026-04-16 19:00:12.074208+00:00,44.0,7,1.7914,0.0227,1.74,1.8,1.9429,0.0049,,0.5582,0.5147,,0.5203,0.4797,,0.0729,0.0227,,,,
5b02941bc1425e1bd998c928a827c727,mma_mixed_martial_arts,Allan Nascimento,Mitch Raposo,2026-04-18 22:00:00+00:00,2026-04-16 19:00:12.074208+00:00,51.0,39,1.5174,0.0255,1.44,1.56,2.5869,0.0845,41.0,0.659,0.3866,0.0244,0.6159,0.3613,0.0228,0.07,0.0255,-3.5,1.91,2.5,1.5533333333333335
