event_id,sport_key,home_team,away_team,commence_time,snapshot_time,hours_before_game,num_bookmakers,h2h_home_mean,h2h_home_std,h2h_home_min,h2h_home_max,h2h_away_mean,h2h_away_std,h2h_draw_mean,implied_prob_home,implied_prob_away,implied_prob_draw,prob_home_fair,prob_away_fair,prob_draw_fair,overround,books_disagreement,spread_point,spread_price,total_line,total_price
998744bb6115b9e94592a4b07eddc651,boxing_boxing,Moses Itauma,David Adeleye,2026-12-31 22:59:00+00:00,2026-04-16 18:59:58.257805+00:00,6219.98,5,1.08,0.0,1.08,1.08,10.5,0.0,19.0,0.9259,0.0952,0.0526,0.8623,0.0887,0.049,0.0738,0.0,,,,
9ef034eafba0fda40e771fafba89f84f,boxing_boxing,Moses Itauma,Filip Hrgović,2026-12-31 22:59:00+00:00,2026-04-16 18:59:58.257805+00:00,6219.98,5,1.12,0.0,1.12,1.12,7.0,0.0,25.0,0.8929,0.1429,0.04,0.83,0.1328,0.0372,0.0757,0.0,,,,
a76fc8fe892fb3b7d8696734e6183841,boxing_boxing,Sam Norris,Jahfieus Faure,2026-04-18 15:00:00+00:00,2026-04-16 18:59:58.257805+00:00,44.0,16,1.015,0.0052,1.01,1.02,23.75,5.9944,24.0,0.9852,0.0421,0.0417,0.9216,0.0394,0.039,0.069,0.0052,,,,
a8ce0fa205d8229a211754eec386b61f,boxing_boxing,Gilberto Ramirez,David Benavidez,2026-05-03 03:00:00+00:00,2026-04-16 18:59:58.257805+00:00,392.0,19,3.94,0.4595,3.1,4.8,1.2658,0.0429,14.7222,0.2538,0.79,0.0679,0.2283,0.7106,0.0611,0.1118,0.4595,,,10.5,1.3
a914219d4254a617dd74d3d3c708b408,boxing_boxing,Jahmal Harvey,Leandro Damian Medina,2026-04-17 21:00:00+00:00,2026-04-16 18:59:58.257805+00:00,26.0,8,1.02,0.0,1.02,1.02,26.0,0.0,21.0,0.9804,0.0385,0.0476,0.9193,0.0361,0.0447,0.0665,0.0,,,,
ab9f77b00e610e60a527446d67690fa2,boxing_boxing,Oleksandr Usyk,Moses Itauma,2026-12-31 22:59:00+00:00,2026-04-16 18:59:58.257805+00:00,6219.98,5,1.27,0.0,1.27,1.27,3.9,0.0,19.0,0.7874,0.2564,0.0526,0.7181,0.2339,0.048,0.0964,0.0,,,,
ae56c93d0b79d42e85d99761ec18dc3a,boxing_boxing,Peter Mcgrail,Ckari Cani Mansilla,2026-04-18 15:00:00+00:00,2026-04-16 18:59:58.257805+00:00,44.0,19,1.2463,0.039,1.2,1.39,4.1332,0.2461,17.7857,0.8024,0.2419,0.0562,0.7291,0.2198,0.0511,0.1005,0.039,,,,
bde3f27a23fdec48e26485d5ac3ff867,boxing_boxing,Dylan Arbuckle,Nico Leivars,2026-04-17 15:00:00+00:00,2026-04-16 18:59:58.257805+00:00,20.0,30,2.528,0.1294,2.25,2.93,1.541,0.0458,16.0263,0.3956,0.6489,0.0624,0.3574,0.5863,0.0564,0.1069,0.1294,,,10.3,1.2
c5bfb203d874ed984259a6019def87eb,boxing_boxing,Moses Itauma,Jared Anderson,2026-12-31 22:59:00+00:00,2026-04-16 18:59:58.257805+00:00,6219.98,5,1.1,0.0,1.1,1.1,8.0,0.0,25.0,0.9091,0.125,0.04,0.8464,0.1164,0.0372,0.0741,0.0,,,,
cae6bd60c714d136f780604892fb32d6,boxing_boxing,Stephen Clarke,Luis Enrique Montelongo,2026-04-18 15:00:00+00:00,2026-04-16 18:59:58.257805+00:00,44.0,26,1.0481,0.0158,1.03,1.07,11.5515,1.3104,23.0,0.9541,0.0866,0.0435,0.8801,0.0798,0.0401,0.0842,0.0158,,,,
cfaeaf298c3875d77205753b6962b738,boxing_boxing,Conah Walker,Sam Eggington,2026-05-02 21:00:00+00:00,2026-04-16 18:59:58.257805+00:00,386.0,13,1.2908,0.0266,1.26,1.36,3.7038,0.1145,15.5,0.7747,0.27,0.0645,0.6984,0.2434,0.0582,0.1092,0.0266,,,,
d105312a42987e64ddc8daf17bbeeb8f,boxing_boxing,David Allen,Filip Hrgović,2026-05-16 21:00:00+00:00,2026-04-16 18:59:58.257805+00:00,722.0,8,6.975,0.6628,6.0,7.6,1.085,0.0378,10.092,0.1434,0.9217,0.0991,0.1232,0.7917,0.0851,0.1641,0.6628,,,,
d7b1b50d50eebf7ead38093127a2e60d,boxing_boxing,Moses Itauma,Anthony Joshua,2026-12-31 22:59:00+00:00,2026-04-16 18:59:58.257805+00:00,6219.98,5,1.8,0.0,1.8,1.8,2.04,0.0,19.0,0.5556,0.4902,0.0526,0.5058,0.4463,0.0479,0.0984,0.0,,,,
d82a3cc960ea0559733080558468a4dd,boxing_boxing,Jarrell Miller,Lenier Pero,2026-04-26 03:00:00+00:00,2026-04-16 18:59:58.257805+00:00,224.0,15,1.6513,0.0766,1.53,1.78,2.084,0.5186,13.21,0.6056,0.4798,0.0757,0.5215,0.4133,0.0652,0.1611,0.0766,,,,
e132410edd29ffde6956a0ef39eff64e,boxing_boxing,Naoya Inoue,Junto Nakatani,2026-05-02 11:00:00+00:00,2026-04-16 18:59:58.257805+00:00,376.0,28,1.2586,0.0294,1.19,1.32,4.0279,0.3228,17.2353,0.7946,0.2483,0.058,0.7218,0.2255,0.0527,0.1008,0.0294,,,10.5,1.8400000000000003
e8fec5d0c7f639e14291500e70b216e8,boxing_boxing,Reese Lynch,Matthew King,2026-04-17 16:00:00+00:00,2026-04-16 18:59:58.257805+00:00,21.0,24,1.0171,0.0086,1.01,1.04,22.725,6.2934,23.1053,0.9832,0.044,0.0433,0.9185,0.0411,0.0404,0.0705,0.0086,,,,
eded9cef3bb8fd35fb0ab1fb5e66dfd3,boxing_boxing,Molly McCann,Ashleigh Johnson,2026-04-18 15:00:00+00:00,2026-04-16 18:59:58.257805+00:00,44.0,27,1.1037,0.0242,1.04,1.13,7.4085,1.198,18.6111,0.906,0.135,0.0537,0.8276,0.1233,0.0491,0.0948,0.0242,,,,
ee4fe821a25ab304aa5274dde093631a,boxing_boxing,Fabio Wardley,Moses Itauma,2026-12-31 22:59:00+00:00,2026-04-16 18:59:58.257805+00:00,6219.98,5,2.65,0.0,2.65,2.65,1.48,0.0,19.0,0.3774,0.6757,0.0526,0.3413,0.6111,0.0476,0.1057,0.0,,,,
f1ea79b6a99af7329f390d4a0402cafa,boxing_boxing,Drew Limond,Ryan Frost,2026-04-17 15:00:00+00:00,2026-04-16 18:59:58.257805+00:00,20.0,24,1.0183,0.0113,1.01,1.05,21.9208,6.7103,23.5263,0.982,0.0456,0.0425,0.9177,0.0426,0.0397,0.0701,0.0113,,,,
f39bd9f606bc4ad1a09034e7ad0113f8,boxing_boxing,Moses Itauma,Deontay Wilder,2026-12-31 22:59:00+00:00,2026-04-16 18:59:58.257805+00:00,6219.98,5,1.07,0.0,1.07,1.07,10.0,0.0,25.0,0.9346,0.1,0.04,0.8697,0.0931,0.0372,0.0746,0.0,,,,
f419e4ce796725b523a3a7018ffcceff,boxing_boxing,Mizuki Hiruta,Mai Soliman,2026-05-23 17:00:00+00:00,2026-04-16 18:59:58.257805+00:00,886.0,4,1.06,0.0163,1.04,1.08,8.1625,1.1056,,0.9434,0.1225,,0.8851,0.1149,,0.0659,0.0163,,,,
f449b69f6dbe21da3b884fea9f5d9a5c,boxing_boxing,Moses Itauma,Derek Chisora,2026-12-31 22:59:00+00:00,2026-04-16 18:59:58.257805+00:00,6219.98,5,1.08,0.0,1.08,1.08,9.0,0.0,25.0,0.9259,0.1111,0.04,0.8597,0.1032,0.0371,0.077,0.0,,,,
f4b9b0e72b8c7ba9604821b7909001e1,boxing_boxing,Marcus Sutherland,Lateef Bayo Alabi,2026-04-17 16:00:00+00:00,2026-04-16 18:59:58.257805+00:00,21.0,29,1.1603,0.0381,1.1,1.25,5.3797,0.7391,19.0,0.8618,0.1859,0.0526,0.7832,0.1689,0.0478,0.1003,0.0381,,,,
fa630e1fbd4d510da953c4a68a260a4f,boxing_boxing,Daniel Dubois,Moses Itauma,2026-12-31 22:59:00+00:00,2026-04-16 18:59:58.257805+00:00,6219.98,5,2.33,0.0,2.33,2.33,1.61,0.0,19.0,0.4292,0.6211,0.0526,0.3891,0.5632,0.0477,0.1029,0.0,,,,
