event_id,sport_key,sport_title,home_team,away_team,commence_time,snapshot_time
a39fe54b3c38dbba822aaa3d29cca5dd,mma_mixed_martial_arts,MMA,Ronda Rousey,Gina Carano,2026-05-17T00:00:00Z,2026-04-16T19:00:08.557902+00:00
0068bfd36cef60b3e373c762b5b6338a,mma_mixed_martial_arts,MMA,Nate Diaz,Mike Perry,2026-05-17T00:00:00Z,2026-04-16T19:00:08.557902+00:00
f1fb488f82150df01e4c09f56f5efe09,mma_mixed_martial_arts,MMA,Islam Makhachev,Ilia Topuria,2026-06-02T02:00:00Z,2026-04-16T19:00:08.557902+00:00
c8dbccd9eda383d9c76dc15e4a3c96a7,mma_mixed_martial_arts,MMA,Alex Pereira,Carlos Ulberg,2026-06-14T02:00:00Z,2026-04-16T19:00:08.557902+00:00
b1a902b892f239a0404c75781af22e87,mma_mixed_martial_arts,MMA,Alex Pereira,Jiri Prochazka,2026-06-14T02:00:00Z,2026-04-16T19:00:08.557902+00:00
e7a638f5736f2d0edc762b56fc404f74,mma_mixed_martial_arts,MMA,Alex Pereira,Jon Jones,2026-06-14T02:00:00Z,2026-04-16T19:00:08.557902+00:00
a3c203ddf1665927314db9cc73ede377,mma_mixed_martial_arts,MMA,Magomed Ankalaev,Carlos Ulberg,2026-06-14T02:00:00Z,2026-04-16T19:00:08.557902+00:00
2f1aabeeefbe5b02db96846ac879a6ae,mma_mixed_martial_arts,MMA,Derrick Lewis,Josh Hokit,2026-06-15T00:00:00Z,2026-04-16T19:00:08.557902+00:00
4b4920d2454497566b519a271f9e1e93,mma_mixed_martial_arts,MMA,Diego Lopes,Steve Garcia Jr.,2026-06-15T00:30:00Z,2026-04-16T19:00:08.557902+00:00
9cf76c6ecde4824965ca04da644dfefa,mma_mixed_martial_arts,MMA,Bo Nickal,Kyle Daukaus,2026-06-15T01:00:00Z,2026-04-16T19:00:08.557902+00:00
54eb45b661945af7aa7da285a12e835c,mma_mixed_martial_arts,MMA,Mauricio Ruffy,Michael Chandler,2026-06-15T01:30:00Z,2026-04-16T19:00:08.557902+00:00
20d0d02349fe04d63631b1e3f1879fa3,mma_mixed_martial_arts,MMA,Sean O'Malley,Aiemann Zahabi,2026-06-15T02:00:00Z,2026-04-16T19:00:08.557902+00:00
1e972b73d422aa4cadb9185ca87c3c93,mma_mixed_martial_arts,MMA,Alex Pereira,Ciryl Gane,2026-06-15T02:30:00Z,2026-04-16T19:00:08.557902+00:00
e34a17d5cf2a82a5161a54631e06770c,mma_mixed_martial_arts,MMA,Ilia Topuria,Justin Gaethje,2026-06-15T03:00:00Z,2026-04-16T19:00:08.557902+00:00
891965c02d665af81f9308428b8f33e7,mma_mixed_martial_arts,MMA,Valentina Shevchenko,Natalia Silva,2026-06-27T14:00:00Z,2026-04-16T19:00:08.557902+00:00
ee37a39c1d8a992a65c6ff399fa48c63,mma_mixed_martial_arts,MMA,Alexandre Pantoja,Joshua Van,2026-06-28T02:00:00Z,2026-04-16T19:00:08.557902+00:00
1ca0b61248b7eb5feef12a04661003e0,mma_mixed_martial_arts,MMA,Tom Aspinall,Ciryl Gane,2026-06-28T02:00:00Z,2026-04-16T19:00:08.557902+00:00
702055a9e35d07bddba5fd446eef719c,mma_mixed_martial_arts,MMA,Islam Makhachev,Michael Morales,2026-06-28T02:00:00Z,2026-04-16T19:00:08.557902+00:00
ee6203b3168fb34a63a60ad51dd01050,mma_mixed_martial_arts,MMA,Weili Zhang,Mackenzie Dern,2026-06-28T02:00:00Z,2026-04-16T19:00:08.557902+00:00
05b3dc3515568962c8e7351c06ff69c0,mma_mixed_martial_arts,MMA,Merab Dvalishvili,Petr Yan,2026-06-28T02:00:00Z,2026-04-16T19:00:08.557902+00:00
f09d8755975042bcd105a5ab258253ff,mma_mixed_martial_arts,MMA,Ilia Topuria,Arman Tsarukyan,2026-08-02T03:10:00Z,2026-04-16T19:00:08.557902+00:00
944dd8a4945ba0df2c4370de73387c5d,mma_mixed_martial_arts,MMA,Conor McGregor,Jorge Masvidal,2026-12-31T17:00:00Z,2026-04-16T19:00:08.557902+00:00
96b5f4dba85f6b98816b6660cf21241d,mma_mixed_martial_arts,MMA,Michael Chandler,Conor McGregor,2026-12-31T19:00:00Z,2026-04-16T19:00:08.557902+00:00
b40b838fc3b12e959a10d678ed58321f,mma_mixed_martial_arts,MMA,Islam Makhachev,Kamaru Usman,2026-12-31T19:25:00Z,2026-04-16T19:00:08.557902+00:00
fa2d7e022c2c47e0855f04084d08f163,mma_mixed_martial_arts,MMA,Tom Aspinall,Ciryl Gane,2026-12-31T20:00:00Z,2026-04-16T19:00:08.557902+00:00
fcee675894f8285afc8daf0808198b74,mma_mixed_martial_arts,MMA,Islam Makhachev,Kamaru Usman,2027-07-02T02:00:00Z,2026-04-16T19:00:08.557902+00:00
